type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,hour_of_day
CASH_IN,170261.45,3264045.5,3434306.8,758619.1,588357.7,12
TRANSFER,2762.68,0.0,0.0,31789.86,34552.54,17
DEBIT,4385.88,40006.0,35620.12,301108.72,305494.6,20
TRANSFER,338165.5,0.0,0.0,1815584.6,2153750.0,18
CASH_OUT,32238.16,0.0,0.0,1636284.2,1668522.4,16
PAYMENT,13989.21,0.0,0.0,0.0,0.0,13
PAYMENT,2323.13,421966.47,419643.34,0.0,0.0,17
PAYMENT,4003.91,65176.0,61172.09,0.0,0.0,22
CASH_OUT,43271.27,0.0,0.0,1325076.4,1368347.6,10
CASH_IN,158538.8,3959290.0,4117828.8,456775.5,298236.7,14
CASH_OUT,198912.38,579519.94,380607.6,591563.44,790475.8,14
PAYMENT,10899.58,0.0,0.0,0.0,0.0,18
PAYMENT,135.71,28326.0,28190.29,0.0,0.0,21
CASH_IN,378767.25,9870566.0,10249333.0,1519184.8,1140417.5,9
CASH_OUT,42624.86,170.0,0.0,528025.8,570650.7,18
PAYMENT,21020.53,63.0,0.0,0.0,0.0,20
PAYMENT,7717.44,0.0,0.0,0.0,0.0,14
PAYMENT,5321.88,29303.0,23981.12,0.0,0.0,21
PAYMENT,10318.81,9943.69,0.0,0.0,0.0,10
CASH_IN,27129.68,11496810.0,11523939.0,1225439.1,1198309.4,19
CASH_IN,66911.7,550.0,67461.7,0.0,0.0,20
CASH_IN,325339.6,20940.0,346279.6,406840.38,81500.8,16
PAYMENT,9860.91,4895.24,0.0,0.0,0.0,14
PAYMENT,47859.82,4009.0,0.0,0.0,0.0,10
CASH_OUT,26374.35,41011.0,14636.65,0.0,26374.35,20
PAYMENT,6958.73,856.0,0.0,0.0,0.0,16
CASH_OUT,31310.92,79983.99,48673.07,245851.78,277162.7,18
CASH_OUT,137080.67,10723.0,0.0,9115630.0,9252711.0,18
CASH_OUT,93249.08,0.0,0.0,2935456.2,3028705.5,19
PAYMENT,15303.68,64579.9,49276.22,0.0,0.0,23
PAYMENT,14573.82,11530.0,0.0,0.0,0.0,17
CASH_OUT,3549.83,0.0,0.0,69012.07,161045.83,13
PAYMENT,27471.86,1487.03,0.0,0.0,0.0,15
CASH_OUT,468563.88,16507.0,0.0,280469.3,749033.2,16
TRANSFER,2058838.9,0.0,0.0,222114.16,2197986.0,11
PAYMENT,9533.79,128368.0,118834.21,0.0,0.0,19
PAYMENT,8121.48,0.0,0.0,0.0,0.0,9
CASH_OUT,120042.77,0.0,0.0,2245677.8,2365720.5,12
CASH_IN,201579.48,2387350.8,2588930.2,469931.28,268351.78,18
TRANSFER,239884.34,0.0,0.0,357497.06,597381.4,0
CASH_IN,268060.9,5574.0,273634.9,963116.5,695055.6,20
CASH_OUT,167308.11,0.0,0.0,372127.5,539435.6,12
CASH_IN,116149.87,2729873.0,2846022.8,1792953.6,1676803.8,17
CASH_OUT,161085.62,10246.0,0.0,353007.4,514093.03,19
PAYMENT,6974.68,0.0,0.0,0.0,0.0,20
PAYMENT,8001.62,709296.5,701294.9,0.0,0.0,19
TRANSFER,591103.56,141095.0,0.0,318891.22,909994.75,16
CASH_IN,270907.56,2159510.8,2430418.2,1113308.1,842400.56,10
CASH_IN,131763.33,10275387.0,10407151.0,8235923.5,8104160.5,19
PAYMENT,2481.15,226.0,0.0,0.0,0.0,18
PAYMENT,16780.99,0.0,0.0,0.0,0.0,20
CASH_OUT,153838.9,0.0,0.0,522672.03,676510.94,18
CASH_IN,170357.34,94839.76,265197.12,0.0,0.0,18
PAYMENT,3238.58,64513.46,61274.89,0.0,0.0,18
CASH_OUT,237901.05,134479.77,0.0,2978443.0,3216344.0,12
CASH_OUT,33456.78,0.0,0.0,249769.95,283226.75,18
TRANSFER,41555.57,262721.6,221166.03,208007.31,249562.9,14
CASH_OUT,184798.77,1315937.9,1131139.1,231787.28,416586.06,22
PAYMENT,7824.82,50393.0,42568.18,0.0,0.0,10
TRANSFER,864442.4,0.0,0.0,1564172.2,2428614.5,9
CASH_OUT,129536.22,310265.0,180728.78,638946.56,768482.75,19
CASH_IN,60130.43,549786.0,609916.44,479600.8,419470.38,16
PAYMENT,6579.44,8229.38,1649.94,0.0,0.0,17
CASH_IN,376401.5,150.0,376551.5,0.0,0.0,14
CASH_IN,221576.31,12522864.0,12744440.0,225834.7,4258.39,11
CASH_IN,262016.62,198876.0,460892.62,54382.03,0.0,15
PAYMENT,2522.8,0.0,0.0,0.0,0.0,15
CASH_OUT,49563.37,0.0,0.0,341028.44,390591.8,14
PAYMENT,9808.75,0.0,0.0,0.0,0.0,18
PAYMENT,7054.14,80246.58,73192.44,0.0,0.0,14
CASH_IN,317847.97,3140936.5,3458784.5,13424818.0,13106970.0,16
PAYMENT,4348.73,249159.31,244810.58,0.0,0.0,19
TRANSFER,586077.2,0.0,0.0,864879.7,1450956.9,15
CASH_OUT,166458.73,0.0,0.0,1762572.4,1929031.1,9
CASH_IN,355449.72,2276596.5,2632046.2,1047589.56,692139.9,15
CASH_IN,67346.93,11240033.0,11307380.0,473745.12,406398.2,17
CASH_IN,79290.15,100199.0,179489.16,181101.22,101811.07,10
CASH_IN,233637.6,58777.0,292414.6,0.0,0.0,11
CASH_OUT,146709.3,17363.0,0.0,8668539.0,8815248.0,20
CASH_IN,80916.39,5484961.0,5565877.5,5034290.0,4953373.5,12
DEBIT,7281.45,6033.0,0.0,186478.52,193759.95,12
CASH_OUT,302914.1,49503.0,0.0,225249.52,528163.6,14
CASH_OUT,55419.72,0.0,0.0,28179272.0,28234692.0,18
TRANSFER,437873.78,0.0,0.0,445557.06,883430.8,15
CASH_OUT,210048.56,0.0,0.0,343021.28,553069.9,11
CASH_IN,100449.85,10478.0,110927.85,0.0,0.0,17
PAYMENT,15749.23,49051.04,33301.81,0.0,0.0,17
CASH_OUT,109982.78,0.0,0.0,2075137.9,2185120.8,10
CASH_OUT,409331.25,319774.0,0.0,2912233.2,3321564.5,14
CASH_OUT,39867.72,8089.0,0.0,1022392.56,1062260.2,13
PAYMENT,15513.85,25910.0,10396.15,0.0,0.0,10
CASH_OUT,15986.56,0.0,0.0,1533194.1,1549180.6,12
CASH_OUT,173869.1,0.0,0.0,2778153.2,2952022.5,21
TRANSFER,65956.26,95422.0,29465.74,1313830.2,1379786.5,21
PAYMENT,32484.59,0.0,0.0,0.0,0.0,13
CASH_IN,494698.84,1165253.0,1659951.8,1019070.9,524372.0,15
TRANSFER,543458.44,51425.0,0.0,0.0,543458.44,16
PAYMENT,5414.02,755898.0,750484.0,0.0,0.0,23
CASH_IN,213492.44,5719347.0,5932839.5,783660.1,570167.7,14
CASH_OUT,319517.66,11340.0,0.0,0.0,319517.66,11
TRANSFER,1535490.5,0.0,0.0,2430107.0,3965597.5,10
CASH_OUT,294796.06,23023.0,0.0,0.0,294796.06,13
PAYMENT,1998.65,0.0,0.0,0.0,0.0,23
CASH_OUT,86167.1,0.0,0.0,265275.25,351442.38,11
PAYMENT,2430.49,534580.8,532150.3,0.0,0.0,19
CASH_IN,209159.05,10345633.0,10554792.0,742827.44,533668.4,14
TRANSFER,1236449.5,0.0,0.0,2271880.0,3508329.5,20
CASH_OUT,37817.87,11015.0,0.0,0.0,37817.87,17
CASH_OUT,143131.4,54965.0,0.0,2359447.0,2502578.5,14
PAYMENT,13966.56,0.0,0.0,0.0,0.0,20
CASH_OUT,59711.12,50744.0,0.0,0.0,59711.12,15
PAYMENT,21578.32,20733.0,0.0,0.0,0.0,11
CASH_OUT,436829.34,0.0,0.0,944870.9,1381700.2,19
CASH_IN,222547.8,593918.0,816465.8,0.0,0.0,12
PAYMENT,7946.72,747.0,0.0,0.0,0.0,23
CASH_OUT,339377.7,81037.0,0.0,66488.52,276853.38,17
CASH_IN,90061.72,133647.0,223708.72,202903.44,112841.73,19
PAYMENT,1702.05,10499.0,8796.95,0.0,0.0,20
CASH_OUT,387270.62,0.0,0.0,4901415.0,5288685.5,22
CASH_OUT,93178.58,9908.0,0.0,0.0,93178.58,11
TRANSFER,358449.12,11199.0,0.0,755798.3,1114247.4,17
PAYMENT,3820.4,0.0,0.0,0.0,0.0,19
PAYMENT,7551.14,30326.0,22774.86,0.0,0.0,19
CASH_OUT,66919.56,0.0,0.0,2116029.8,2182949.2,22
PAYMENT,1798.61,105754.0,103955.39,0.0,0.0,11
PAYMENT,5329.05,0.0,0.0,0.0,0.0,19
CASH_OUT,109074.94,0.0,0.0,526877.3,635952.25,20
CASH_OUT,100984.09,0.0,0.0,6319885.0,6420869.0,18
CASH_OUT,256907.08,7056.21,0.0,760787.0,1017694.06,0
PAYMENT,8489.93,10261.0,1771.07,0.0,0.0,18
CASH_OUT,167466.44,0.0,0.0,1523318.5,2219930.2,14
CASH_OUT,106414.26,33277.0,0.0,845916.8,952331.06,20
CASH_IN,172840.62,117673.0,290513.62,181682.28,8841.66,19
CASH_OUT,430120.3,119301.0,0.0,914542.1,1344662.4,16
CASH_IN,241542.31,5077792.0,5319334.0,273145.94,66326.43,16
TRANSFER,773582.9,714985.56,0.0,12250372.0,13023954.0,0
CASH_OUT,321138.0,917.0,0.0,2604.97,323742.97,19
CASH_IN,7882.02,3104758.8,3112640.8,1946377.5,1938495.5,11
TRANSFER,5236.57,0.0,0.0,6193572.0,6198809.0,9
PAYMENT,12417.59,0.0,0.0,0.0,0.0,5
CASH_OUT,153658.48,0.0,0.0,294274.56,447933.06,18
CASH_OUT,305751.03,0.0,0.0,1427598.8,1733349.8,16
CASH_IN,4433.24,2322666.5,2327099.8,120227.99,115794.74,16
CASH_OUT,18336.97,225.0,0.0,1323265.6,1341602.6,19
CASH_OUT,312015.88,0.0,0.0,475609.28,787625.1,15
CASH_OUT,66060.7,10712.0,0.0,0.0,66060.7,20
PAYMENT,15799.51,409932.88,394133.34,0.0,0.0,19
PAYMENT,32312.58,0.0,0.0,0.0,0.0,11
PAYMENT,3273.16,39957.0,36683.84,0.0,0.0,9
CASH_OUT,156380.7,0.0,0.0,1546162.9,1702543.6,17
PAYMENT,24168.67,43504.61,19335.94,0.0,0.0,11
PAYMENT,7340.44,0.0,0.0,0.0,0.0,12
CASH_IN,128758.27,3002089.5,3130847.8,297786.1,169027.83,19
PAYMENT,11814.69,0.0,0.0,0.0,0.0,23
PAYMENT,4804.52,10748.54,5944.03,0.0,0.0,20
CASH_OUT,3895.35,0.0,0.0,217802.3,221697.64,11
CASH_OUT,12386.96,0.0,0.0,3628505.0,4269085.5,19
CASH_IN,51272.59,199770.0,251042.6,1863561.1,1812288.6,17
CASH_OUT,10819.25,0.0,0.0,421382.03,432201.28,10
PAYMENT,42638.78,5050.0,0.0,0.0,0.0,12
PAYMENT,23113.49,193927.34,170813.84,0.0,0.0,13
CASH_OUT,104498.83,44627.0,0.0,0.0,104498.83,13
PAYMENT,1352.81,0.0,0.0,0.0,0.0,20
CASH_OUT,159143.84,0.0,0.0,255303.73,414447.6,19
CASH_OUT,19655.66,0.0,0.0,9435987.0,9455642.0,15
CASH_OUT,183817.94,11574.0,0.0,7664542.0,7848360.0,18
TRANSFER,179551.03,17135.0,0.0,0.0,179551.03,21
PAYMENT,17227.39,0.0,0.0,0.0,0.0,17
CASH_OUT,66973.55,14931.0,0.0,512590.03,579563.56,20
PAYMENT,3234.31,257959.9,254725.6,0.0,0.0,20
CASH_IN,45179.25,99819.0,144998.25,1054785.8,1009606.44,21
CASH_OUT,91944.68,604932.0,512987.3,196458.19,288402.88,11
CASH_IN,231301.33,13567195.0,13798496.0,552398.1,321096.8,20
PAYMENT,5301.28,99098.0,93796.72,0.0,0.0,14
CASH_OUT,77316.57,49762.0,0.0,329089.4,406405.97,19
PAYMENT,2191.55,97637.13,95445.57,0.0,0.0,22
PAYMENT,1427.1,0.0,0.0,0.0,0.0,18
CASH_OUT,94016.77,1009.0,0.0,0.0,94016.77,10
PAYMENT,10091.21,9711.96,0.0,0.0,0.0,20
CASH_IN,349554.5,4001542.5,4351097.0,4140896.0,3791341.5,10
CASH_OUT,207611.42,79471.0,0.0,274433.16,482044.6,11
PAYMENT,14233.62,0.0,0.0,0.0,0.0,16
PAYMENT,26391.7,0.0,0.0,0.0,0.0,16
TRANSFER,698839.8,0.0,0.0,798370.25,1497210.0,22
CASH_OUT,189793.6,0.0,0.0,312875.0,502668.6,18
TRANSFER,1746910.2,0.0,0.0,1832430.8,3579341.0,23
CASH_IN,74081.26,251209.66,325290.9,207373.44,133292.17,12
PAYMENT,11959.81,0.0,0.0,0.0,0.0,14
CASH_OUT,90717.0,28805.0,0.0,1356408.4,1447125.4,9
CASH_OUT,337777.22,184196.0,0.0,5116802.0,5454579.0,18
TRANSFER,939782.1,27969.54,0.0,2059761.4,2999543.5,19
CASH_OUT,11933.56,3549.0,0.0,0.0,11933.56,11
CASH_OUT,108684.17,0.0,0.0,1219828.1,1328512.2,12
PAYMENT,10245.03,0.0,0.0,0.0,0.0,17
PAYMENT,2798.65,0.0,0.0,0.0,0.0,18
PAYMENT,20081.78,157723.0,137641.22,0.0,0.0,21
CASH_IN,135589.1,87564.0,223153.1,181903.38,46314.28,19
PAYMENT,740.08,0.0,0.0,0.0,0.0,16
CASH_OUT,399102.1,7026.0,0.0,0.0,399102.1,13
CASH_OUT,20781.62,0.0,0.0,112545.24,133326.86,15
CASH_OUT,232628.16,80946.0,0.0,12517.37,245145.52,15
CASH_IN,191744.23,3232276.8,3424021.0,3548809.0,3357064.8,14
PAYMENT,17043.06,0.0,0.0,0.0,0.0,13
TRANSFER,178657.97,0.0,0.0,1388615.2,1567273.2,14
PAYMENT,10053.42,0.0,0.0,0.0,0.0,14
PAYMENT,14095.21,327.0,0.0,0.0,0.0,18
CASH_OUT,216893.23,21432.0,0.0,0.0,216893.23,23
CASH_IN,50947.55,1742451.6,1793399.1,13310127.0,13259179.0,21
CASH_IN,176775.84,12974551.0,13151326.0,5175026.5,4998251.0,15
TRANSFER,635184.3,0.0,0.0,858771.56,1493955.9,20
PAYMENT,18010.01,0.0,0.0,0.0,0.0,19
PAYMENT,9437.32,0.0,0.0,0.0,0.0,23
CASH_IN,312966.25,22551.0,335517.25,5251998.0,4939031.5,11
TRANSFER,302318.56,0.0,0.0,1064367.4,847822.5,17
PAYMENT,5495.25,429080.06,423584.8,0.0,0.0,19
PAYMENT,8173.62,205056.0,196882.38,0.0,0.0,10
PAYMENT,13484.59,51640.0,38155.41,0.0,0.0,15
CASH_OUT,73893.72,22524.0,0.0,0.0,73893.72,21
PAYMENT,6476.39,0.0,0.0,0.0,0.0,10
CASH_OUT,205383.62,151876.52,0.0,856189.0,1061572.6,19
CASH_OUT,319465.53,57.0,0.0,15873.0,0.0,16
PAYMENT,21301.28,49969.0,28667.72,0.0,0.0,22
CASH_IN,90484.35,241161.28,331645.62,251542.94,161058.6,15
CASH_OUT,243998.34,0.0,0.0,1612820.0,1856818.4,21
CASH_IN,39105.4,0.0,39105.4,45882.9,6777.5,9
DEBIT,2186.62,450587.0,448400.38,640751.9,642938.5,19
TRANSFER,454109.12,153185.0,0.0,3464089.0,3918198.2,20
TRANSFER,354326.56,0.0,0.0,544203.75,898530.25,20
CASH_OUT,273188.38,42181.0,0.0,45384.02,318572.38,13
CASH_OUT,203858.9,0.0,0.0,685892.5,889751.44,12
PAYMENT,19622.6,5160.0,0.0,0.0,0.0,9
CASH_OUT,103985.43,207689.0,103703.57,0.0,103985.43,18
PAYMENT,7997.28,0.0,0.0,0.0,0.0,19
PAYMENT,31995.69,19275.51,0.0,0.0,0.0,22
PAYMENT,4715.44,16930.46,12215.02,0.0,0.0,20
TRANSFER,1403030.2,0.0,0.0,1935400.8,4270330.5,15
CASH_OUT,54681.19,0.0,0.0,373299.8,427981.0,15
PAYMENT,3644.98,10011.0,6366.02,0.0,0.0,8
CASH_IN,320922.53,31308.0,352230.53,1119144.1,798221.56,20
CASH_IN,334788.9,71039.0,405827.9,48312.17,0.0,18
CASH_OUT,18359.52,16744.0,0.0,26846.49,45206.01,13
CASH_IN,320830.53,4823272.5,5144103.0,520909.84,200079.31,10
CASH_OUT,277701.4,0.0,0.0,311286.5,588987.94,18
PAYMENT,3718.41,328627.84,324909.44,0.0,0.0,16
PAYMENT,10989.76,420091.0,409101.25,0.0,0.0,20
PAYMENT,5658.45,65678.3,60019.85,0.0,0.0,10
CASH_IN,298811.0,1546318.6,1845129.6,1557658.1,1258847.1,12
CASH_OUT,194114.1,33778.0,0.0,7495.32,201609.42,17
PAYMENT,7349.05,80663.0,73313.95,0.0,0.0,13
CASH_OUT,27550.5,134583.0,107032.5,6282190.0,6309740.5,19
TRANSFER,276133.62,0.0,0.0,6531527.0,6807660.5,10
CASH_IN,59729.72,574225.8,633955.5,262280.2,202550.48,19
CASH_IN,61127.21,26037.0,87164.21,2245058.2,2845176.2,16
PAYMENT,42660.63,67940.7,25280.07,0.0,0.0,18
CASH_IN,96810.5,60162.0,156972.5,12176.72,0.0,0
CASH_OUT,373887.12,157306.0,0.0,1017102.94,1390990.0,13
CASH_IN,284028.38,11618.0,295646.38,80195.58,0.0,13
CASH_IN,401462.06,10695.0,412157.06,3069081.8,2667619.8,19
CASH_IN,316765.0,6270576.0,6587341.0,606652.7,289887.7,15
PAYMENT,10436.29,0.0,0.0,0.0,0.0,12
CASH_OUT,194706.81,31971.0,0.0,0.0,67874.04,19
PAYMENT,1628.91,64929.0,63300.09,0.0,0.0,12
PAYMENT,858.77,218497.4,217638.64,0.0,0.0,18
PAYMENT,182.45,63226.0,63043.55,0.0,0.0,12
PAYMENT,610.06,0.0,0.0,0.0,0.0,15
PAYMENT,23161.04,11844.0,0.0,0.0,0.0,13
CASH_OUT,139764.9,25995.0,0.0,1213609.8,1353374.6,18
PAYMENT,12010.44,0.0,0.0,0.0,0.0,15
CASH_IN,79011.2,9752954.0,9831965.0,662531.56,735669.1,13
PAYMENT,12845.08,0.0,0.0,0.0,0.0,18
TRANSFER,125865.39,46578.0,0.0,0.0,125865.39,10
CASH_OUT,116467.86,51190.0,0.0,2762424.0,2878891.8,20
CASH_OUT,30614.1,0.0,0.0,1088401.5,1119015.6,12
CASH_OUT,27837.51,3642.0,0.0,387008.7,414846.22,14
CASH_OUT,89306.01,6011.0,0.0,0.0,89306.01,9
CASH_IN,219424.52,1609312.5,1828737.0,364417.47,144992.97,15
PAYMENT,4642.07,19406.0,14763.93,0.0,0.0,20
CASH_OUT,7064.73,515558.0,508493.28,0.0,7064.73,13
CASH_IN,102252.18,911922.9,1014175.06,189024.05,86771.85,20
PAYMENT,7584.75,277509.38,269924.62,0.0,0.0,12
PAYMENT,40461.53,51528.0,11066.47,0.0,0.0,12
CASH_IN,8400.1,3280446.2,3288846.2,185139.02,176738.92,0
PAYMENT,12669.12,20964.78,8295.66,0.0,0.0,18
TRANSFER,8905.63,0.0,0.0,563402.75,572308.4,20
PAYMENT,30671.72,0.0,0.0,0.0,0.0,13
CASH_OUT,111271.74,147.0,0.0,0.0,111271.74,19
PAYMENT,1348.53,43560.0,42211.47,0.0,0.0,11
CASH_IN,123789.69,694211.7,818001.4,1878287.4,1754497.6,17
CASH_OUT,146626.73,0.0,0.0,2498122.8,2644749.5,9
CASH_OUT,301759.7,821.0,0.0,22356.21,324115.88,15
CASH_IN,430586.97,2493620.0,2924207.0,520438.03,89851.08,19
PAYMENT,13177.25,0.0,0.0,0.0,0.0,15
CASH_OUT,481359.06,51437.0,0.0,0.0,283179.34,9
CASH_IN,95127.54,82944.0,178071.55,71185.96,0.0,18
PAYMENT,19408.98,0.0,0.0,0.0,0.0,12
PAYMENT,5996.79,16601.0,10604.21,0.0,0.0,8
PAYMENT,21400.28,546117.25,524717.0,0.0,0.0,19
CASH_OUT,277412.1,24516.0,0.0,71812.36,576044.06,16
CASH_OUT,166454.81,0.0,0.0,378545.62,545000.44,19
CASH_OUT,166258.52,96037.12,0.0,186309.05,352567.56,19
CASH_OUT,146791.84,0.0,0.0,307830.16,454622.0,22
CASH_OUT,103626.79,15616.0,0.0,8186286.0,8289913.0,14
CASH_OUT,117629.61,55748.0,0.0,100034.13,217663.73,20
PAYMENT,14889.67,31128.0,16238.33,0.0,0.0,22
PAYMENT,19950.64,11606.0,0.0,0.0,0.0,17
CASH_IN,2635.98,1250662.0,1253297.9,123142.08,120506.09,10
PAYMENT,6425.58,168262.39,161836.81,0.0,0.0,10
PAYMENT,6534.59,180.0,0.0,0.0,0.0,19
CASH_OUT,153125.19,0.0,0.0,587456.94,740582.1,13
TRANSFER,487275.03,0.0,0.0,905855.44,1393130.5,17
PAYMENT,24601.32,0.0,0.0,0.0,0.0,15
TRANSFER,672472.44,70401.0,0.0,111083.6,783556.0,19
PAYMENT,21627.46,51083.45,29456.0,0.0,0.0,12
CASH_OUT,13615.3,147400.88,133785.56,433226.7,446841.97,14
PAYMENT,16110.48,2647.0,0.0,0.0,0.0,20
TRANSFER,885683.0,0.0,0.0,1725975.1,2611658.0,18
CASH_OUT,139211.3,0.0,0.0,2924043.5,3063254.8,17
PAYMENT,12541.95,1642816.4,1630274.4,0.0,0.0,10
CASH_OUT,259484.03,473800.3,214316.27,279252.16,538736.2,12
PAYMENT,25892.47,50297.0,24404.53,0.0,0.0,13
CASH_IN,89063.14,683059.25,772122.4,267909.25,178846.1,20
PAYMENT,7583.72,428.27,0.0,0.0,0.0,18
CASH_IN,38968.18,7323946.0,7362914.0,475422.6,436454.4,21
CASH_IN,41415.26,18196164.0,18237580.0,678286.6,636871.4,18
CASH_IN,147062.4,1368656.4,1515718.8,337528.44,190466.05,17
CASH_OUT,262317.34,72230.49,0.0,2503229.8,2765547.0,11
TRANSFER,874767.7,8246.0,0.0,12539.52,887307.2,19
CASH_OUT,59530.21,0.0,0.0,149149.55,208679.77,19
TRANSFER,92275.18,88942.0,0.0,10269754.0,10362029.0,21
PAYMENT,826.97,38554.25,37727.28,0.0,0.0,13
CASH_OUT,199007.78,0.0,0.0,204850.4,403858.2,10
CASH_OUT,50718.06,0.0,0.0,1791357.9,1842075.9,9
PAYMENT,12451.7,100500.0,88048.3,0.0,0.0,19
PAYMENT,36389.07,0.0,0.0,0.0,0.0,19
CASH_OUT,300918.56,0.0,0.0,307813.47,608732.06,20
CASH_IN,204667.97,648705.94,853373.94,460471.38,255803.4,20
CASH_IN,238755.86,6528268.5,6767024.0,857297.3,618541.44,15
PAYMENT,5669.71,200888.0,195218.3,0.0,0.0,9
PAYMENT,10470.0,137052.0,126582.0,0.0,0.0,18
CASH_IN,220855.16,14090800.0,14311656.0,1278412.9,1057557.8,1
CASH_OUT,309776.2,39686.0,0.0,361942.4,671718.6,21
CASH_IN,100569.13,3092917.0,3193486.0,191330.9,90761.77,12
PAYMENT,15684.12,0.0,0.0,0.0,0.0,23
DEBIT,2431.06,67756.0,65324.94,162425.16,164856.2,11
CASH_IN,246814.69,5073.0,251887.69,0.0,0.0,16
PAYMENT,5739.52,328.0,0.0,0.0,0.0,21
CASH_OUT,129894.68,0.0,0.0,869583.3,999478.0,15
CASH_OUT,189451.66,21571.0,0.0,0.0,189451.66,10
CASH_IN,82546.83,621.0,83167.83,0.0,0.0,19
CASH_OUT,173387.88,13189.05,0.0,232157.75,405545.62,20
CASH_IN,167786.27,0.0,167786.27,1040334.75,872548.5,12
CASH_OUT,173039.84,63602.0,0.0,1389742.6,1562782.5,18
CASH_OUT,197658.39,416939.0,219280.61,64414.52,262072.9,17
PAYMENT,2583.7,104548.0,101964.3,0.0,0.0,21
CASH_IN,26848.82,9998.0,36846.82,0.0,0.0,10
PAYMENT,19499.8,0.0,0.0,0.0,0.0,17
PAYMENT,53445.87,12267.0,0.0,0.0,0.0,14
PAYMENT,22731.33,0.0,0.0,0.0,0.0,12
CASH_IN,41275.43,14666557.0,14707832.0,2062230.6,2020955.2,16
CASH_IN,32525.49,4860648.5,4893174.0,404386.5,371861.03,14
DEBIT,4473.65,161.0,0.0,212490.81,216964.45,12
TRANSFER,501280.0,11523.0,0.0,1226256.5,1727536.5,15
CASH_OUT,147476.3,94564.0,0.0,0.0,147476.3,21
PAYMENT,5131.89,0.0,0.0,0.0,0.0,14
PAYMENT,1826.37,0.0,0.0,0.0,0.0,16
CASH_OUT,158449.05,0.0,0.0,271578.84,430027.88,16
PAYMENT,5847.42,519192.8,513345.4,0.0,0.0,9
PAYMENT,6269.23,15767.0,9497.77,0.0,0.0,16
CASH_IN,161902.05,11011.0,172913.05,5893311.0,5731409.0,17
PAYMENT,5400.65,159493.0,154092.34,0.0,0.0,18
CASH_OUT,138214.05,508409.0,370194.97,0.0,138214.05,10
CASH_IN,128439.55,144868.0,273307.56,70592.27,0.0,18
PAYMENT,24244.6,0.0,0.0,0.0,0.0,13
PAYMENT,3027.61,33336.0,30308.39,0.0,0.0,20
CASH_OUT,216670.16,137227.0,0.0,0.0,216670.16,13
CASH_OUT,381342.7,0.0,0.0,2154668.0,2536010.5,13
CASH_IN,658084.8,182362.0,840446.8,0.0,0.0,16
CASH_OUT,274180.84,133633.0,0.0,54921.38,329102.22,12
CASH_OUT,225867.12,160047.0,0.0,0.0,409279.56,12
PAYMENT,6313.2,566.0,0.0,0.0,0.0,14
PAYMENT,4711.77,0.0,0.0,0.0,0.0,8
CASH_OUT,12789.71,0.0,0.0,1412174.0,1424963.8,14
CASH_IN,31302.68,3541879.2,3573182.0,39367.19,8064.51,10
CASH_OUT,122578.09,19403.0,0.0,572303.56,694881.6,17
CASH_OUT,17234.94,0.0,0.0,167724.4,184959.34,15
CASH_IN,145438.67,3181.0,148619.67,0.0,0.0,19
PAYMENT,5771.68,0.0,0.0,0.0,0.0,16
CASH_OUT,96942.04,0.0,0.0,210229.25,307171.28,12
CASH_OUT,168423.97,0.0,0.0,527364.0,695787.94,10
PAYMENT,9184.88,10388.0,1203.12,0.0,0.0,4
PAYMENT,8193.08,0.0,0.0,0.0,0.0,15
CASH_OUT,51325.81,0.0,0.0,282752.06,334077.88,15
CASH_IN,490827.06,701509.75,1192336.8,7593278.5,7102451.5,9
CASH_OUT,70419.59,0.0,0.0,430517.25,500936.84,15
CASH_OUT,69923.81,199167.0,129243.19,788819.7,858743.5,20
PAYMENT,10993.26,30574.0,19580.74,0.0,0.0,19
CASH_OUT,439889.56,239267.0,0.0,167239.12,822702.5,19
CASH_OUT,94589.12,112.0,0.0,333917.06,428506.16,15
CASH_IN,204595.81,51494.0,256089.81,1726451.8,1521856.0,16
TRANSFER,290027.4,0.0,0.0,3746750.2,4328849.0,12
CASH_OUT,19049.48,0.0,0.0,6630361.5,6649411.0,11
PAYMENT,691.37,0.0,0.0,0.0,0.0,14
CASH_IN,228879.02,4154256.2,4383135.0,3821476.0,3592597.0,15
PAYMENT,6511.07,60876.0,54364.93,0.0,0.0,12
PAYMENT,1500.16,0.0,0.0,0.0,0.0,9
TRANSFER,807629.5,0.0,0.0,1595968.4,2403597.8,19
CASH_OUT,25078.45,0.0,0.0,1130551.5,1155630.0,17
CASH_OUT,25907.24,0.0,0.0,29809.64,55716.88,20
PAYMENT,16592.57,0.0,0.0,0.0,0.0,19
CASH_OUT,281926.44,59659.0,0.0,230977.42,512903.88,12
CASH_OUT,163283.78,3534.55,0.0,225661.02,388944.78,23
PAYMENT,6436.75,332.0,0.0,0.0,0.0,17
CASH_OUT,495473.44,21013.0,0.0,2354128.2,2849601.5,15
TRANSFER,894263.2,0.0,0.0,8654300.0,9548563.0,13
CASH_OUT,193315.23,27043.0,0.0,0.0,193315.23,10
CASH_OUT,258036.38,0.0,0.0,340018.78,598055.2,18
PAYMENT,2085.46,6586.0,4500.54,0.0,0.0,9
CASH_OUT,91092.83,0.0,0.0,2234972.8,2326065.5,15
PAYMENT,7797.08,20844.0,13046.92,0.0,0.0,10
CASH_OUT,59032.68,123736.0,64703.32,0.0,59032.68,17
