type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,hour_of_day,isFraud
TRANSFER,1133132.4,47080.0,0.0,14411756.0,15544888.0,14,0
CASH_IN,115844.27,1025590.7,1141435.0,4709697.0,4593852.5,13,0
CASH_OUT,75150.72,0.0,0.0,142064.1,217214.81,16,0
PAYMENT,10980.56,136590.19,125609.62,0.0,0.0,20,0
PAYMENT,7121.48,124778.0,117656.52,0.0,0.0,14,0
PAYMENT,32549.48,40098.0,7548.52,0.0,0.0,15,0
CASH_IN,89257.39,14163338.0,14252595.0,162561.34,73303.94,14,0
CASH_IN,265600.12,2137301.8,2402902.0,453274.4,187674.28,19,0
CASH_IN,334328.8,8332040.5,8666369.0,3442714.8,3108386.0,15,0
CASH_IN,444958.38,35768.0,480726.38,521336.78,76378.4,19,0
PAYMENT,3999.87,0.0,0.0,0.0,0.0,20,0
PAYMENT,10667.07,19961.0,9293.93,0.0,0.0,19,0
TRANSFER,2680156.2,105943.4,0.0,3879108.5,6559265.0,21,0
CASH_IN,2356.98,12121672.0,12124029.0,10097.7,7740.72,19,0
TRANSFER,2187905.2,0.0,0.0,4633100.5,6821006.0,23,0
PAYMENT,10167.29,0.0,0.0,0.0,0.0,19,0
CASH_IN,50617.72,1939495.4,1990113.1,737410.5,686792.75,22,0
CASH_OUT,80122.09,16163.0,0.0,1160230.9,1240353.0,20,0
PAYMENT,6691.72,30084.0,23392.28,0.0,0.0,20,0
PAYMENT,18579.39,21227.0,2647.61,0.0,0.0,16,0
PAYMENT,2540.22,291602.38,289062.16,0.0,0.0,16,0
CASH_OUT,22683.62,8103.85,0.0,69811.9,92495.52,6,0
CASH_OUT,195194.4,92630.0,0.0,16179147.0,16374341.0,15,0
CASH_OUT,43395.76,30173.13,0.0,358140.7,401536.44,19,0
PAYMENT,525.47,0.0,0.0,0.0,0.0,15,0
PAYMENT,14360.79,0.0,0.0,0.0,0.0,11,0
CASH_OUT,404061.38,0.0,0.0,10227509.0,10631570.0,17,0
CASH_IN,398023.9,5396638.5,5794662.5,656334.94,128750.27,17,0
PAYMENT,4963.26,16390.0,11426.74,0.0,0.0,17,0
CASH_IN,74332.1,0.0,74332.1,1547439.0,1473106.9,14,0
TRANSFER,250842.45,0.0,0.0,900096.56,1150939.0,12,0
CASH_OUT,295419.44,0.0,0.0,27710522.0,28411020.0,14,0
CASH_IN,232052.45,5576.0,237628.45,762222.0,530169.56,13,0
PAYMENT,17440.62,26955.0,9514.38,0.0,0.0,14,0
CASH_OUT,240001.66,16083.0,0.0,4605817.0,4845819.0,10,0
TRANSFER,539533.4,285932.0,0.0,177042.66,716576.0,14,0
CASH_IN,1553.85,10012141.0,10013695.0,7153566.0,7152012.0,16,0
PAYMENT,3306.03,0.0,0.0,0.0,0.0,10,0
CASH_IN,151460.72,0.0,151460.72,407625.8,256165.1,15,0
PAYMENT,2141.62,33128.0,30986.38,0.0,0.0,15,0
CASH_IN,55737.37,5752.0,61489.37,0.0,0.0,14,0
TRANSFER,1358723.2,0.0,0.0,3768183.0,5126906.5,12,0
PAYMENT,6253.86,0.0,0.0,0.0,0.0,22,0
CASH_OUT,177949.52,0.0,0.0,398626.38,576575.9,20,0
TRANSFER,105313.17,19609.0,0.0,0.0,105313.17,15,0
CASH_IN,182058.27,9270608.0,9452666.0,1541095.0,1359036.8,11,0
CASH_OUT,213502.52,0.0,0.0,2361002.5,2574505.2,13,0
PAYMENT,25364.77,0.0,0.0,0.0,0.0,12,0
CASH_OUT,227432.22,0.0,0.0,2541310.2,3347833.0,20,0
PAYMENT,13744.54,29017.57,15273.04,0.0,0.0,13,0
CASH_OUT,23279.69,11639.0,0.0,62146.96,85426.65,18,0
CASH_OUT,31153.6,21645.0,0.0,0.0,31153.6,11,0
PAYMENT,9363.73,0.0,0.0,0.0,0.0,13,0
CASH_OUT,116076.55,0.0,0.0,426075.16,542151.75,15,0
PAYMENT,17241.34,28455.7,11214.36,0.0,0.0,12,0
PAYMENT,11787.4,0.0,0.0,0.0,0.0,9,0
PAYMENT,17228.68,111642.19,94413.51,0.0,0.0,16,0
CASH_IN,127154.3,3104139.2,3231293.5,4257804.5,10530731.0,9,0
CASH_IN,397350.16,12338718.0,12736069.0,400146.34,2796.17,18,0
PAYMENT,5020.17,59414.0,54393.83,0.0,0.0,8,0
PAYMENT,14553.92,529821.8,515267.88,0.0,0.0,15,0
CASH_OUT,157574.8,0.0,0.0,205133.83,362708.62,12,0
CASH_OUT,95422.95,69463.0,0.0,1693962.5,1789385.5,15,0
CASH_IN,262678.56,3413178.5,3675857.0,5751794.5,5489116.0,22,0
TRANSFER,384997.3,0.0,0.0,1168966.6,1553963.9,20,0
PAYMENT,32572.48,0.0,0.0,0.0,0.0,18,0
CASH_OUT,171414.2,49528.0,0.0,8270691.5,8442106.0,10,0
PAYMENT,4925.65,15940.0,11014.35,0.0,0.0,23,0
CASH_OUT,295575.62,376423.0,80847.38,2300109.5,2595685.0,14,0
CASH_OUT,199008.9,0.0,0.0,1613571.5,1812580.4,15,0
PAYMENT,18727.12,115472.0,96744.88,0.0,0.0,11,0
PAYMENT,11703.15,78277.0,66573.85,0.0,0.0,22,0
CASH_OUT,73824.2,1046.0,0.0,0.0,73824.2,14,0
PAYMENT,3861.04,0.0,0.0,0.0,0.0,15,0
TRANSFER,2422732.2,0.0,0.0,3527960.5,5950692.5,11,0
CASH_OUT,157964.23,0.0,0.0,362409.97,520374.2,17,0
CASH_IN,135699.75,183234.94,318934.7,231275.19,95575.44,19,0
PAYMENT,23372.93,0.0,0.0,0.0,0.0,21,0
TRANSFER,1403147.4,0.0,0.0,2160125.5,3563273.0,10,0
CASH_IN,180118.1,21154.0,201272.1,7498.48,0.0,12,0
PAYMENT,16147.81,20055.0,3907.19,0.0,0.0,11,0
CASH_IN,38728.27,8076.0,46804.27,0.0,0.0,20,0
TRANSFER,605650.0,13680.0,0.0,2780652.8,3386302.8,9,0
TRANSFER,800093.7,394.0,0.0,0.0,800093.7,14,0
PAYMENT,37655.48,0.0,0.0,0.0,0.0,12,0
PAYMENT,29029.11,0.0,0.0,0.0,0.0,11,0
CASH_IN,174734.45,7661859.0,7836593.5,1021070.2,846335.75,20,0
CASH_IN,76702.92,5845092.5,5921795.0,2449973.2,2373270.2,18,0
PAYMENT,13751.51,0.0,0.0,0.0,0.0,20,0
CASH_IN,170295.28,20201.0,190496.28,1172639.8,1002344.44,18,0
CASH_IN,20515.17,21885.0,42400.17,357310.94,336795.78,19,0
CASH_OUT,144773.7,0.0,0.0,980069.3,1124843.0,11,0
PAYMENT,5211.53,18143.0,12931.47,0.0,0.0,17,0
CASH_OUT,185785.58,172459.0,0.0,35497.02,221282.61,15,0
CASH_IN,115109.82,1343339.2,1458449.0,1572094.6,1456984.8,16,0
TRANSFER,1014040.1,16425.0,0.0,177355.38,1191395.5,19,0
CASH_IN,88948.46,14802338.0,14891286.0,461011.62,372063.16,20,0
CASH_IN,90035.04,12139380.0,12229415.0,4930808.0,4840773.0,9,0
PAYMENT,9967.25,1110461.0,1100493.8,0.0,0.0,12,0
CASH_OUT,3221.01,0.0,0.0,643699.7,646920.75,13,0
PAYMENT,9143.14,0.0,0.0,0.0,0.0,17,0
CASH_OUT,255334.97,0.0,0.0,455022.56,1112047.1,13,0
PAYMENT,152.62,0.0,0.0,0.0,0.0,10,0
CASH_OUT,234254.34,89.0,0.0,1594321.9,1828576.2,17,0
PAYMENT,7200.99,8991.45,1790.47,0.0,0.0,19,0
PAYMENT,2231.4,0.0,0.0,0.0,0.0,13,0
CASH_OUT,305101.84,0.0,0.0,1639717.5,1944819.2,14,0
CASH_IN,78557.61,1271.0,79828.61,2904341.8,2825784.0,12,0
CASH_OUT,219836.64,0.0,0.0,400834.8,620671.44,11,0
CASH_OUT,183423.92,5626.0,0.0,2296699.0,2480123.0,12,0
PAYMENT,33818.02,0.0,0.0,0.0,0.0,10,0
PAYMENT,13970.13,0.0,0.0,0.0,0.0,13,0
TRANSFER,3384667.8,245805.22,0.0,3435807.0,6820474.5,9,0
CASH_IN,119399.74,4656765.0,4776164.5,1470901.8,1351502.0,17,0
PAYMENT,11718.9,54940.72,43221.82,0.0,0.0,16,0
CASH_IN,154959.22,3847035.0,4001994.2,183704.56,28745.35,19,0
TRANSFER,412907.5,0.0,0.0,3924040.2,4159253.8,15,0
PAYMENT,3438.64,0.0,0.0,0.0,0.0,14,0
CASH_IN,260475.06,8606564.0,8867039.0,7450166.0,7189691.0,12,0
CASH_OUT,359267.88,192.0,0.0,1716259.4,2075527.2,12,0
CASH_IN,128602.83,54785.0,183387.83,0.0,0.0,19,0
PAYMENT,16241.09,129295.47,113054.38,0.0,0.0,15,0
PAYMENT,698.62,17725.0,17026.38,0.0,0.0,18,0
TRANSFER,508277.44,0.0,0.0,1455486.8,1963764.1,20,0
PAYMENT,1845.26,295890.0,294044.75,0.0,0.0,23,0
PAYMENT,57362.13,0.0,0.0,0.0,0.0,19,0
CASH_IN,15863.2,21459952.0,21475814.0,267925.56,252062.34,11,0
CASH_IN,91522.64,30112652.0,30204176.0,1394628.1,1303105.5,21,0
PAYMENT,17612.51,0.0,0.0,0.0,0.0,14,0
CASH_OUT,224362.31,0.0,0.0,653258.1,877620.5,19,0
CASH_IN,266069.25,1624614.9,1890684.1,915197.94,1046509.7,15,0
CASH_IN,115629.28,22886742.0,23002370.0,311593.72,195964.45,11,0
CASH_IN,155607.6,20499.0,176106.6,0.0,0.0,11,0
CASH_OUT,11784.4,0.0,0.0,227819.52,239603.9,17,0
CASH_IN,33316.41,4280437.0,4313753.5,158473.05,125156.63,11,0
PAYMENT,15964.44,0.0,0.0,0.0,0.0,23,0
CASH_OUT,105916.62,0.0,0.0,145761.52,251678.12,18,0
CASH_OUT,183692.1,10911.0,0.0,38641.17,222333.27,10,0
CASH_OUT,191673.06,19746.0,0.0,274755.62,466428.7,15,0
PAYMENT,4125.53,0.0,0.0,0.0,0.0,17,0
CASH_IN,19206.06,29157698.0,29176904.0,2861295.8,2842089.5,20,0
CASH_OUT,287819.3,371.0,0.0,0.0,287819.3,19,0
PAYMENT,27238.17,0.0,0.0,0.0,0.0,15,0
CASH_OUT,163434.47,302.0,0.0,2255629.0,2419063.5,17,0
CASH_OUT,21380.39,17075.0,0.0,7083.0,28463.39,20,0
TRANSFER,193994.23,0.0,0.0,3751754.0,3945748.2,12,0
CASH_OUT,101310.79,0.0,0.0,221969.73,323280.53,15,0
CASH_OUT,21751.93,43.0,0.0,14740.34,36492.27,19,0
CASH_IN,188360.55,2251835.8,2440196.2,215319.02,26958.48,21,0
CASH_IN,402136.38,26481.0,428617.38,26477.67,0.0,18,0
PAYMENT,5746.66,24487.0,18740.34,0.0,0.0,15,0
PAYMENT,1185.25,0.0,0.0,0.0,0.0,16,0
CASH_IN,50282.75,13473777.0,13524060.0,501232.12,450949.38,17,0
PAYMENT,3774.98,5864.0,2089.02,0.0,0.0,19,0
CASH_OUT,391105.28,69813.96,0.0,497292.7,888398.0,15,0
TRANSFER,99391.94,0.0,0.0,102982.75,202374.7,14,0
PAYMENT,3345.0,7118.0,3773.0,0.0,0.0,0,0
CASH_OUT,36060.18,72557.0,36496.82,3906492.8,3942552.8,18,0
PAYMENT,3508.46,49259.05,45750.59,0.0,0.0,19,0
CASH_IN,155306.52,51180.0,206486.52,0.0,0.0,13,0
PAYMENT,9423.94,0.0,0.0,0.0,0.0,18,0
CASH_OUT,381336.0,0.0,0.0,8792867.0,9174203.0,23,0
CASH_OUT,164129.06,93665.98,0.0,913403.94,1077533.0,16,0
CASH_OUT,68651.82,0.0,0.0,8427366.0,8496018.0,16,0
PAYMENT,15285.23,0.0,0.0,0.0,0.0,18,0
TRANSFER,983217.2,20014.0,0.0,0.0,983217.2,11,0
CASH_OUT,35963.71,0.0,0.0,136313.28,172276.98,18,0
CASH_OUT,120851.32,0.0,0.0,12930213.0,13051064.0,13,0
PAYMENT,693.57,515090.0,514396.44,0.0,0.0,19,0
TRANSFER,106225.07,17026.0,0.0,0.0,106225.07,18,0
PAYMENT,3981.72,25808.0,21826.28,0.0,0.0,9,0
PAYMENT,5930.65,58485.32,52554.67,0.0,0.0,22,0
PAYMENT,13768.56,14085.08,316.52,0.0,0.0,0,0
PAYMENT,7280.5,18534.0,11253.5,0.0,0.0,14,0
PAYMENT,10119.63,239536.6,229416.95,0.0,0.0,13,0
PAYMENT,13170.27,0.0,0.0,0.0,0.0,18,0
CASH_IN,317932.72,13149499.0,13467432.0,1534245.5,1216312.9,10,0
CASH_IN,111595.59,828.0,112423.59,0.0,0.0,13,0
TRANSFER,1360961.1,91.0,0.0,281077.9,1642039.0,15,0
CASH_IN,69438.27,51486.0,120924.27,0.0,0.0,13,0
PAYMENT,5718.72,161857.88,156139.14,0.0,0.0,9,0
CASH_OUT,379752.78,0.0,0.0,1439219.0,1818971.9,12,0
CASH_OUT,581364.2,0.0,0.0,2093662.2,2675026.5,18,0
PAYMENT,1686.77,0.0,0.0,0.0,0.0,11,0
CASH_IN,101739.81,21000.0,122739.81,111564.77,9824.96,13,0
TRANSFER,141492.83,4004.0,0.0,1725279.6,1866772.5,14,0
CASH_IN,44354.73,13599858.0,13644212.0,2318095.0,2273740.2,9,0
PAYMENT,25958.59,0.0,0.0,0.0,0.0,13,0
CASH_IN,264909.12,6118.0,271027.12,202414.33,0.0,10,0
CASH_OUT,23698.14,0.0,0.0,3371671.5,3395369.8,13,0
CASH_OUT,380581.12,18782.0,0.0,527770.1,908351.25,14,0
PAYMENT,22470.45,6363.89,0.0,0.0,0.0,10,0
CASH_OUT,15713.34,0.0,0.0,344789.56,360502.88,15,0
CASH_OUT,96537.93,170.0,0.0,1092406.0,1188944.0,11,0
PAYMENT,22101.51,51818.0,29716.49,0.0,0.0,22,0
CASH_IN,128830.79,3207981.8,3336812.5,4605075.0,4476244.0,11,0
CASH_IN,127144.87,6321528.0,6448672.5,858097.5,730952.6,15,0
CASH_OUT,18841.43,0.0,0.0,527003.8,545845.25,9,0
CASH_IN,158379.97,83482.0,241861.97,0.0,0.0,14,0
CASH_IN,138641.98,7096961.0,7235603.0,159603.0,11865.12,5,0
CASH_OUT,300762.62,0.0,0.0,3724565.0,4400529.0,11,0
CASH_OUT,229774.64,20258.0,0.0,4097180.2,4326955.0,12,0
TRANSFER,354079.1,36678.0,0.0,1012146.56,1366225.6,15,0
PAYMENT,9874.56,35718.77,25844.22,0.0,0.0,22,0
CASH_OUT,24494.77,0.0,0.0,382905.75,407400.53,20,0
TRANSFER,118305.93,0.0,0.0,151837.66,270143.6,16,0
CASH_IN,164512.23,7663856.5,7828368.5,577253.5,412741.25,18,0
CASH_OUT,786911.3,249.0,0.0,912857.94,1699769.2,11,0
CASH_OUT,293376.6,141857.0,0.0,2611864.0,2905240.5,19,0
CASH_IN,253838.88,198.0,254036.88,339906.5,86067.61,14,0
CASH_OUT,149844.84,1537008.0,1387163.2,1187426.2,1337271.1,8,0
CASH_OUT,159706.11,0.0,0.0,4048406.0,4208112.0,10,0
CASH_IN,242994.03,97706.0,340700.03,6609799.0,6366805.0,20,0
CASH_OUT,227873.44,0.0,0.0,1780781.1,1674535.2,14,0
PAYMENT,20357.45,100441.0,80083.55,0.0,0.0,14,0
CASH_IN,346747.1,2637079.0,2983826.0,4356699.0,4009952.0,18,0
PAYMENT,13779.16,28730.9,14951.74,0.0,0.0,13,0
PAYMENT,45074.62,816976.6,771902.0,0.0,0.0,13,0
CASH_OUT,56555.83,0.0,0.0,516554.62,573110.44,10,0
CASH_OUT,33490.4,62093.0,28602.6,142757.17,176247.56,20,0
TRANSFER,1662790.9,0.0,0.0,4450351.0,6113142.0,13,0
PAYMENT,1967.12,21640.0,19672.88,0.0,0.0,18,0
PAYMENT,7528.88,0.0,0.0,0.0,0.0,20,0
CASH_OUT,113333.11,0.0,0.0,1006686.0,1120019.1,16,0
CASH_OUT,16940.29,0.0,0.0,116560.23,133500.52,19,0
CASH_OUT,342528.12,116422.0,0.0,359.85,342887.97,16,0
PAYMENT,7462.24,0.0,0.0,0.0,0.0,16,0
CASH_IN,312012.94,1753051.8,2065064.6,1611875.9,1299862.9,15,0
TRANSFER,734944.56,14641.0,0.0,652580.44,1387525.0,9,0
PAYMENT,10334.02,0.0,0.0,0.0,0.0,19,0
CASH_OUT,176809.48,376.0,0.0,3116966.8,3293776.2,9,0
CASH_OUT,107983.28,0.0,0.0,358255.47,830851.94,18,0
CASH_OUT,240070.33,160.0,0.0,923653.56,1163723.9,16,0
PAYMENT,5131.33,0.0,0.0,0.0,0.0,16,0
CASH_OUT,484038.88,0.0,0.0,4563338.0,5047376.5,22,0
TRANSFER,724354.7,0.0,0.0,1954071.8,2678426.5,12,0
CASH_OUT,431234.5,198924.0,0.0,68560.74,499795.25,14,0
CASH_OUT,28724.76,41389.0,12664.24,0.0,533848.9,13,0
TRANSFER,243850.72,27656.0,0.0,691708.7,935559.4,18,0
CASH_IN,183609.97,42597.0,226206.97,53681.83,0.0,10,0
CASH_IN,138067.77,3229862.5,3367930.2,4019474.0,3881406.2,20,0
PAYMENT,3498.2,3575.37,77.17,0.0,0.0,23,0
CASH_OUT,296005.75,625.0,0.0,0.0,296005.75,18,0
PAYMENT,1388.59,0.0,0.0,0.0,0.0,12,0
PAYMENT,21290.17,0.0,0.0,0.0,0.0,13,0
PAYMENT,3463.1,0.0,0.0,0.0,0.0,14,0
TRANSFER,1522754.2,0.0,0.0,6395829.5,7918583.5,23,0
PAYMENT,4200.49,139604.0,135403.52,0.0,0.0,20,0
TRANSFER,59529.32,112439.0,52909.68,70095.84,129625.15,15,0
CASH_OUT,466989.38,0.0,0.0,2488431.8,2955421.2,21,0
CASH_OUT,108916.49,0.0,0.0,449316.3,558232.8,21,0
PAYMENT,24917.18,0.0,0.0,0.0,0.0,14,0
PAYMENT,5846.59,21646.0,15799.41,0.0,0.0,14,0
PAYMENT,22535.32,0.0,0.0,0.0,0.0,16,0
CASH_OUT,442913.16,98007.61,0.0,445412.06,888325.2,14,0
CASH_OUT,377.53,0.0,0.0,273793.47,274171.0,13,0
CASH_IN,226820.53,0.0,226820.53,318710.12,91889.61,9,0
CASH_OUT,288609.03,0.0,0.0,798060.7,1086669.8,17,0
PAYMENT,1269.28,0.0,0.0,0.0,0.0,13,0
CASH_IN,99034.26,26008.0,125042.26,0.0,0.0,11,0
CASH_OUT,109296.81,88489.59,0.0,1204841.9,1582705.5,18,0
CASH_IN,32870.36,32685.0,65555.36,7652334.0,7619463.5,14,0
TRANSFER,607089.8,0.0,0.0,4184793.2,5306965.5,10,0
PAYMENT,13840.96,53043.0,39202.04,0.0,0.0,16,0
PAYMENT,21132.01,1340.61,0.0,0.0,0.0,13,0
CASH_OUT,134446.84,0.0,0.0,624022.8,758469.6,13,0
CASH_OUT,124653.19,0.0,0.0,318066.7,442719.88,17,0
CASH_OUT,230576.03,204434.0,0.0,205115.03,435691.06,15,0
CASH_OUT,230015.98,660.0,0.0,41317.88,271333.88,14,0
CASH_IN,224955.61,124849.49,349805.1,2175628.5,1950672.8,21,0
PAYMENT,16653.54,19854.0,3200.46,0.0,0.0,15,0
PAYMENT,5544.61,60660.0,55115.39,0.0,0.0,15,0
PAYMENT,6377.24,9659.0,3281.76,0.0,0.0,15,0
CASH_OUT,76217.79,17463.0,0.0,0.0,76217.79,10,0
PAYMENT,9339.14,51594.0,42254.86,0.0,0.0,20,0
CASH_OUT,44272.91,11620.0,0.0,360835.56,405108.44,20,0
CASH_IN,168566.53,23421776.0,23590342.0,1150549.5,981983.0,10,0
CASH_OUT,121127.29,0.0,0.0,217586.81,714451.94,10,0
PAYMENT,29294.95,502.0,0.0,0.0,0.0,12,0
PAYMENT,9051.08,112593.65,103542.57,0.0,0.0,13,0
CASH_OUT,14193.73,0.0,0.0,1050729.2,837366.25,18,0
PAYMENT,6723.54,16841.98,10118.44,0.0,0.0,18,0
TRANSFER,1862766.8,30096.0,0.0,37970.64,1449563.2,10,0
PAYMENT,280.77,0.0,0.0,0.0,0.0,20,0
CASH_OUT,80765.72,113270.54,32504.82,785137.44,865903.1,15,0
CASH_OUT,95101.08,0.0,0.0,1218888.1,1313989.2,16,0
CASH_IN,225894.84,20101.0,245995.84,462880.06,236985.2,12,0
PAYMENT,17765.36,0.0,0.0,0.0,0.0,19,0
PAYMENT,1246.09,0.0,0.0,0.0,0.0,16,0
PAYMENT,14349.89,0.0,0.0,0.0,0.0,14,0
CASH_OUT,339667.38,0.0,0.0,2082888.1,2422555.5,12,0
PAYMENT,7859.7,100813.0,92953.3,0.0,0.0,22,0
CASH_OUT,264099.1,12150.0,0.0,632249.2,896348.3,19,0
CASH_IN,130563.37,27352266.0,27482828.0,2454663.8,2324100.2,22,0
CASH_IN,140892.23,2757823.5,2898715.8,950835.75,809943.5,11,0
CASH_IN,298115.38,13611472.0,13909587.0,2180637.2,1882521.9,12,0
TRANSFER,179031.47,0.0,0.0,1333748.6,1512780.1,15,0
CASH_OUT,168624.55,73611.0,0.0,975780.75,1144405.2,16,0
CASH_IN,50861.42,4662175.0,4713036.5,1357382.9,1306521.5,15,0
TRANSFER,1483835.9,103908.0,0.0,197160.67,1680996.5,11,0
PAYMENT,1665.74,5492.38,3826.64,0.0,0.0,19,0
CASH_OUT,171273.94,0.0,0.0,899728.5,1071002.4,19,0
CASH_OUT,244237.81,0.0,0.0,389599.62,633837.44,10,0
CASH_OUT,94874.38,60222.0,0.0,645031.06,739905.44,18,0
CASH_OUT,261096.16,21596.38,0.0,1770744.4,2031840.5,17,0
CASH_IN,82981.19,5458743.5,5541725.0,597059.9,514078.7,10,0
CASH_OUT,77142.68,99502.0,22359.32,0.0,77142.68,18,0
PAYMENT,4678.15,0.0,0.0,0.0,0.0,10,0
PAYMENT,5656.79,0.0,0.0,0.0,0.0,21,0
CASH_OUT,235746.52,263790.94,28044.44,7769842.0,8005588.5,10,0
PAYMENT,13135.02,0.0,0.0,0.0,0.0,17,0
CASH_OUT,415596.94,50683.0,0.0,363367.4,778964.3,19,0
CASH_IN,79155.73,912717.1,991872.9,129488.09,50332.35,16,0
CASH_IN,55165.57,11588.0,66753.57,0.0,0.0,19,0
CASH_IN,5195.42,1502520.5,1507715.9,845198.7,840003.25,13,0
CASH_OUT,323535.38,40830.0,0.0,3147648.8,3471184.2,20,0
PAYMENT,11649.66,0.0,0.0,0.0,0.0,0,0
PAYMENT,6962.44,0.0,0.0,0.0,0.0,18,0
CASH_IN,350102.8,51549.0,401651.8,739984.44,389881.6,21,0
CASH_OUT,26774.22,0.0,0.0,106633.82,133408.05,20,0
CASH_IN,30646.3,81467.0,112113.3,744691.4,714045.06,19,0
PAYMENT,10781.05,33528.9,22747.85,0.0,0.0,18,0
CASH_IN,186150.73,2681153.2,2867304.0,436669.5,250518.77,0,0
PAYMENT,30051.38,0.0,0.0,0.0,0.0,21,0
TRANSFER,338709.75,0.0,0.0,2450953.0,2789662.8,18,0
CASH_OUT,181372.56,5543.0,0.0,197089.33,378461.88,11,0
CASH_OUT,79779.93,0.0,0.0,830245.25,910025.2,10,0
CASH_OUT,111582.46,0.0,0.0,1227039.4,1338621.9,13,0
PAYMENT,80988.87,12144.0,0.0,0.0,0.0,11,0
PAYMENT,24805.02,0.0,0.0,0.0,0.0,18,0
PAYMENT,30192.77,299833.62,269640.88,0.0,0.0,18,0
CASH_IN,324568.84,3834105.8,4158674.5,4362027.5,4037459.0,14,0
CASH_IN,344234.72,42108.0,386342.72,501255.22,157020.48,9,0
CASH_OUT,128.84,0.0,0.0,1855475.4,1855604.1,15,0
TRANSFER,195895.69,31472.0,0.0,161627.95,357523.62,11,0
CASH_OUT,94683.72,1835.0,0.0,0.0,94683.72,19,0
TRANSFER,192841.62,0.0,0.0,2876813.5,3069655.0,9,0
CASH_OUT,555281.4,0.0,0.0,4779391.0,5334672.5,15,0
CASH_IN,175680.2,2173307.5,2348987.8,367496.3,191816.11,19,0
CASH_OUT,245066.9,0.0,0.0,1029294.3,1274361.2,10,0
CASH_IN,210753.75,1927981.8,2138735.5,943328.94,732575.2,22,0
PAYMENT,8405.9,119280.0,110874.1,0.0,0.0,2,0
PAYMENT,527.37,0.0,0.0,0.0,0.0,12,0
CASH_IN,136768.48,305077.0,441845.47,82258.99,0.0,17,0
PAYMENT,211.97,230879.31,230667.36,0.0,0.0,22,0
CASH_IN,74863.32,11461686.0,11536550.0,1124276.2,1049412.9,20,0
PAYMENT,8688.76,0.0,0.0,0.0,0.0,10,0
CASH_IN,303984.62,6649232.5,6953217.0,639121.56,335136.9,13,0
CASH_OUT,166868.34,0.0,0.0,5983885.0,6150753.5,12,0
PAYMENT,14200.83,0.0,0.0,0.0,0.0,19,0
PAYMENT,8145.42,0.0,0.0,0.0,0.0,11,0
PAYMENT,2923.34,0.0,0.0,0.0,0.0,19,0
PAYMENT,7958.18,38266.0,30307.82,0.0,0.0,12,0
CASH_OUT,128463.12,30426.0,0.0,689746.1,818209.25,20,0
PAYMENT,15887.62,113996.0,98108.38,0.0,0.0,20,0
CASH_OUT,12165.31,124158.0,111992.69,1932834.9,1945000.2,18,0
PAYMENT,3300.82,254138.2,250837.38,0.0,0.0,16,0
CASH_IN,173026.48,5223561.0,5396587.5,1495967.0,1322940.5,14,0
CASH_IN,139027.25,5790968.0,5929995.5,181221.08,42193.84,12,0
PAYMENT,8871.14,2017.0,0.0,0.0,0.0,15,0
CASH_IN,94375.65,10030.0,104405.65,291178.38,196802.7,17,0
CASH_OUT,260338.31,0.0,0.0,427805.28,688143.6,19,0
CASH_OUT,135762.84,0.0,0.0,340547.28,476310.16,13,0
PAYMENT,2609.66,0.0,0.0,0.0,0.0,0,0
CASH_OUT,103048.48,6153.0,0.0,641868.56,744917.06,12,0
TRANSFER,166317.08,53.0,0.0,141793.23,308110.3,17,0
PAYMENT,54786.03,20376.0,0.0,0.0,0.0,15,0
TRANSFER,188175.44,35771.0,0.0,113874.0,302049.44,0,0
TRANSFER,3042464.2,0.0,0.0,3414025.2,6456489.5,13,0
PAYMENT,9359.36,0.0,0.0,0.0,0.0,10,0
CASH_IN,429358.28,605878.3,1035236.56,2256375.2,1827017.0,10,0
TRANSFER,119769.93,0.0,0.0,2306924.2,2577357.8,15,0
CASH_IN,399460.28,6591795.0,6991255.5,10719915.0,10320455.0,16,0
PAYMENT,6489.11,120933.0,114443.89,0.0,0.0,19,0
PAYMENT,4241.34,21363.0,17121.66,0.0,0.0,20,0
PAYMENT,12092.02,0.0,0.0,0.0,0.0,17,0
CASH_OUT,389332.38,0.0,0.0,409062.97,798395.4,13,0
CASH_OUT,144446.52,6138.0,0.0,2443462.0,2587908.5,11,0
PAYMENT,24915.1,0.0,0.0,0.0,0.0,9,0
CASH_IN,192005.11,7553720.0,7553720.0,7553720.0,11423977.0,6,0
DEBIT,1885.47,995.0,0.0,516174.94,518060.4,0,0
TRANSFER,185905.9,156.0,0.0,0.0,185905.9,10,0
CASH_IN,519321.88,6544659.0,7063980.5,689900.25,388254.4,20,0
TRANSFER,342966.9,245088.14,0.0,1963490.0,2306456.8,15,0
CASH_IN,61263.55,10218141.0,10279404.0,192879.7,131616.16,15,0
PAYMENT,7177.96,86413.28,79235.32,0.0,0.0,11,0
CASH_OUT,77267.34,21224.0,0.0,204539.19,281806.53,11,0
CASH_OUT,249884.62,0.0,0.0,4942984.5,5192869.0,18,0
CASH_OUT,347388.38,0.0,0.0,6710581.0,7057969.5,17,0
CASH_IN,530119.94,25637450.0,26167570.0,1105486.1,575366.2,16,0
PAYMENT,2548.54,52213.0,49664.46,0.0,0.0,9,0
PAYMENT,22387.4,0.0,0.0,0.0,0.0,10,0
PAYMENT,18259.42,58255.65,39996.23,0.0,0.0,19,0
